,item_id,state_id,price,sale_perday,sale_change,price_change,elasticity,target_days,discount%,cost_price,stock on hand,discount_price,predict_total_sale,cost,revenue,profit
0,HOUSEHOLD_2_001,CA,5.96999979019165,1.0,-0.23478260869565226,-0.11816841846214876,0.0,7,0,2.984999895095825,100,5.96999979019165,7.427959888493797,22.17,44.34,22.17
1,HOUSEHOLD_2_001,CA,6.769999980926514,1.3068181818181819,-0.05833215514397472,0.04636788260637292,1.2580293053096496,7,0,2.984999895095825,100,6.769999980926514,8.127450723271865,24.26,55.02,30.76
2,HOUSEHOLD_2_001,TX,1.9900000095367432,3.0,2.0,-0.6666666533546294,3.000000059904169,7,0,0.9950000047683716,100,1.9900000095367432,10.055773456370433,10.01,20.01,10.000000000000002
3,HOUSEHOLD_2_001,TX,5.96999979019165,1.0,-0.157556270096463,-0.11816841846214876,0.0,7,0,0.9950000047683716,100,5.96999979019165,33.769029106211605,33.6,201.6,168.0
4,HOUSEHOLD_2_001,TX,6.769999980926514,1.1870229007633588,-0.003441436315648083,0.04636788260637292,0.07422026027936594,7,0,0.9950000047683716,100,6.769999980926514,7.0,6.97,47.39,40.42
5,HOUSEHOLD_2_001,WI,5.869999885559082,1.173913043478261,0.17391304347826098,-0.19257222820363895,0.9031055261735536,7,0,2.934999942779541,100,5.869999885559082,8.082683881381941,23.72,47.45,23.730000000000004
6,HOUSEHOLD_2_001,WI,6.769999980926514,1.1257142857142857,-0.029123738714816882,0.04636788260637292,0.6281015452453298,7,0,2.934999942779541,100,6.769999980926514,8.33666371435639,24.47,56.44,31.97
7,HOUSEHOLD_2_001,WI,7.269999980926514,1.0,-0.1116751269035533,0.07385524393038057,1.5120812140140454,7,0,2.934999942779541,100,7.269999980926514,8.536800640808043,25.06,62.06,37.0
8,HOUSEHOLD_2_002,WI,2.880000114440918,1.21875,-0.2948758417508418,0.0786516974330802,3.749135128351593,7,0,1.440000057220459,100,2.880000114440918,16.093528254971652,23.17,46.35,23.18
9,HOUSEHOLD_2_003,CA,8.9399995803833,1.6382175226586102,-0.08221867746036937,-0.05596628001065451,0.0,7,0,4.46999979019165,100,8.9399995803833,11.530060126787705,51.54,103.08,51.54
10,HOUSEHOLD_2_003,TX,5.5,1.0,-0.19713831478537358,-0.3847874431595679,0.0,7,0,2.75,100,5.5,8.828364158996099,24.28,48.56,24.28
11,HOUSEHOLD_2_003,TX,8.9399995803833,1.2455445544554455,-0.0985217135574944,-0.05596628001065451,0.0,7,0,2.75,100,8.9399995803833,10.95159524005091,30.12,97.91,67.78999999999999
12,HOUSEHOLD_2_003,WI,6.940000057220459,1.0,-0.1651376146788991,-0.22630993861505866,0.0,7,0,3.4700000286102295,100,6.940000057220459,7.2433414088491475,25.13,50.27,25.140000000000004
13,HOUSEHOLD_2_003,WI,8.670000076293945,1.3333333333333333,0.061728395061728225,-0.17191978460623958,0.35905346905307767,7,0,3.4700000286102295,100,8.670000076293945,10.331703158830614,35.85,89.58,53.73
14,HOUSEHOLD_2_003,WI,8.9399995803833,1.1724890829694323,0.0006587863273603833,-0.05596628001065451,0.011771129459291697,7,0,3.4700000286102295,100,8.9399995803833,8.258521328565504,28.66,73.83,45.17
15,HOUSEHOLD_2_003,WI,8.970000267028809,1.1978021978021978,-0.10164835164835162,0.034602097819484756,2.9376355207895086,7,0,3.4700000286102295,100,8.970000267028809,8.828364158996099,30.63,79.19,48.56
16,HOUSEHOLD_2_003,WI,10.470000267028809,1.255813953488372,0.07106664934390028,0.17114102443614532,0.0,7,0,3.4700000286102295,100,10.470000267028809,9.617278925223802,33.37,100.69,67.32
17,HOUSEHOLD_2_004,CA,3.4700000286102295,1.0,-0.24513618677042803,-0.38800705786263257,0.0,7,0,1.7350000143051147,100,3.4700000286102295,8.588809302397626,14.9,29.8,14.9
18,HOUSEHOLD_2_004,CA,3.990000009536743,1.0,0.0,0.1498559010487326,-0.0,7,0,1.7350000143051147,100,3.990000009536743,8.474950772142947,14.7,33.82,19.12
19,HOUSEHOLD_2_004,TX,5.46999979019165,1.0,-0.18911917098445596,-0.03527341859103117,0.0,7,0,2.734999895095825,100,5.46999979019165,17.042313146391926,46.61,93.22,46.61
20,HOUSEHOLD_2_006,CA,3.440000057220459,1.119047619047619,0.11904761904761907,-0.12690355145647725,0.9380952517191574,7,0,1.7200000286102295,100,3.440000057220459,9.37757011220918,16.13,32.26,16.13
21,HOUSEHOLD_2_006,CA,3.940000057220459,1.0,-0.12527964205816555,0.053475948442173626,2.3427287539114348,7,0,1.7200000286102295,100,3.940000057220459,22.046194406856113,37.92,86.86,48.94
22,HOUSEHOLD_2_006,TX,1.0,6.0,5.0,-0.4897959282973168,10.208333126372768,7,0,0.5,100,1.0,22.437341943783462,11.22,22.44,11.22
23,HOUSEHOLD_2_006,TX,1.9600000381469727,1.0,-0.09615384615384615,-0.4302325565277273,0.0,7,0,0.5,100,1.9600000381469727,36.23948275862069,18.12,71.03,52.91
24,HOUSEHOLD_2_006,TX,3.440000057220459,1.1063829787234043,0.051063829787234116,-0.12690355145647725,0.4023829845671965,7,0,0.5,100,3.440000057220459,7.3707606938315875,3.69,25.36,21.669999999999998
25,HOUSEHOLD_2_006,TX,3.940000057220459,1.0526315789473684,-0.013387126352466527,0.053475948442173626,0.25033920374395485,7,0,0.5,100,3.940000057220459,8.186679155600011,4.09,32.26,28.169999999999998
26,HOUSEHOLD_2_006,WI,3.440000057220459,1.103225806451613,0.008663594470046165,-0.12690355145647725,0.06826912541543351,7,0,1.7200000286102295,100,3.440000057220459,8.345487736848149,14.35,28.71,14.360000000000001
27,HOUSEHOLD_2_006,WI,3.940000057220459,1.09375,0.05168269230769229,0.053475948442173626,0.0,7,0,1.7200000286102295,100,3.940000057220459,8.124894985849906,13.97,32.01,18.04
28,HOUSEHOLD_2_006,WI,4.239999771118164,1.0,-0.0935672514619883,0.23255805249727524,0.40233933186675863,7,0,1.7200000286102295,100,4.239999771118164,67.92450000000001,116.83,288.0,171.17000000000002
29,HOUSEHOLD_2_008,CA,2.4600000381469727,1.2,-0.0506939371804237,-0.008064508376086854,0.0,7,0,1.2300000190734863,100,2.4600000381469727,9.972819304342408,12.27,24.53,12.260000000000002
30,HOUSEHOLD_2_008,TX,0.9900000095367432,1.0,-0.5,-0.009999990463256836,0.0,7,0,0.4950000047683716,100,0.9900000095367432,8.415860107896968,4.17,8.33,4.16
31,HOUSEHOLD_2_008,TX,1.0,2.0,0.7857142857142856,-0.5934959412629672,1.3238747413205139,7,0,0.4950000047683716,100,1.0,13.29982927361559,6.58,13.3,6.720000000000001
32,HOUSEHOLD_2_008,TX,2.4600000381469727,1.12,-0.12696802646085992,-0.008064508376086854,0.0,7,0,0.4950000047683716,100,2.4600000381469727,8.37323179761415,4.14,20.6,16.46
33,HOUSEHOLD_2_008,WI,1.9900000095367432,1.0,-0.16129032258064513,-0.19105691923657986,0.0,7,0,0.9950000047683716,100,1.9900000095367432,53.987688827010096,53.72,107.44,53.72
34,HOUSEHOLD_2_008,WI,2.4600000381469727,1.1923076923076923,0.04605789221173828,-0.008064508376086854,5.711184124789387,7,0,0.9950000047683716,100,2.4600000381469727,7.233153126529384,7.2,17.79,10.59
35,HOUSEHOLD_2_009,CA,4.96999979019165,1.0,-0.18817204301075274,-0.1326352925570713,0.0,7,0,2.484999895095825,100,4.96999979019165,8.082683881381941,20.09,40.17,20.080000000000002
36,HOUSEHOLD_2_009,CA,5.730000019073486,1.2317880794701987,-0.1479824195055982,-0.03535354143502134,0.0,7,0,2.484999895095825,100,5.730000019073486,17.812702767923025,44.26,102.07,57.809999999999995
37,HOUSEHOLD_2_009,CA,5.940000057220459,1.4457308248914615,-0.11031949237448524,0.18800001144409184,0.5868057747820535,7,0,2.484999895095825,100,5.940000057220459,7.822733192780714,19.44,46.47,27.029999999999998
38,HOUSEHOLD_2_009,TX,5.0,1.2857142857142858,0.06953223767383077,-0.12739965386449048,0.5457804284758042,7,0,2.5,100,5.0,11.318843379977865,28.3,56.59,28.290000000000003
39,HOUSEHOLD_2_009,TX,5.730000019073486,1.202127659574468,-0.1520126509488211,-0.03535354143502134,0.0,7,0,2.5,100,5.730000019073486,7.161928703981247,17.9,41.04,23.14
40,HOUSEHOLD_2_009,WI,5.730000019073486,1.0952380952380953,-0.044728434504792136,-0.03535354143502134,0.0,7,0,2.865000009536743,100,5.730000019073486,13.501278639969817,38.68,77.36,38.68
41,HOUSEHOLD_2_010,CA,4.989999771118164,1.0,-0.18181818181818188,-0.28407461673955703,0.0,7,0,2.494999885559082,100,4.989999771118164,8.536275252124382,21.3,42.6,21.3
42,HOUSEHOLD_2_010,CA,5.96999979019165,1.0,0.0,0.19639279840164936,-0.0,7,0,2.494999885559082,100,5.96999979019165,10.51379175853501,26.23,62.77,36.540000000000006
